"id","id_1","id_2","id_3","id_4","id_5","id_6","id_7","id_8","id_9","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_24","id_25","id_26","id_27","id_28","id_29","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_43","id_44","id_45","id_46","id_47","id_48","id_49","id_50","id_51","id_52","id_53","id_54","id_55","id_56","id_57","id_58","id_59","id_60","id_61","id_62","id_63","id_64","id_65","id_66","id_67","id_68","id_69","id_70","id_71","id_72","id_73","id_74","id_75","id_76","id_77","id_78","id_79","id_80","id_81","id_82","id_83","id_84","id_85","id_86","id_87","id_88","id_89","id_90","id_91","id_92","id_94","id_95","id_96","id_97","id_98","id_99","id_100","id_102","id_103","id_104","id_105","id_106","id_107","id_108","id_109","id_110","id_111","id_112","id_113","id_114","id_115","id_116","id_117","id_118","id_1558","id_2059","id_2060","id_2061","id_2062","id_2063","id_2064","id_2065"
"id_11",0,0,0,1190,2188,5446,5455,4443,5603,3912,0,0,0,0,0,0,0,1365,0,819,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,476,0,403,0,0,0,0,244,280,245,395,0,208,284,517,1721,0,0,0,0,0,0,0,0,0
"id_12",0,0,0,1300,4043,0,0,1617,0,4087,0,0,6109,0,2143,3299,3948,2085,110,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_13",0,0,0,751,3071,278,354,731,1849,458,0,5678,0,0,4577,4333,1674,2289,448,1611,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0
"id_14",5639,7200,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,1798,720,488,2123,2923,1593,7200,2,2170,703,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,3697,0,0,0,0,0,0,0,0,117,0,7200,0,0,0,0,0,2145,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5571,0,0,0,980,315,1310
"id_15",0,0,0,0,444,0,0,791,0,0,0,4131,4232,0,0,6722,3992,1722,2962,3508,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_16",0,0,0,574,782,0,0,1617,0,310,0,5591,5355,0,5631,0,5217,2345,5881,2686,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_17",0,0,0,0,34,0,0,0,0,0,0,3460,2752,0,5360,5560,0,957,5617,3392,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_18",0,0,0,674,1155,1089,1137,1031,1902,984,1204,2343,2541,0,2124,2104,615,0,1091,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,881,0,276,0,0,0,0,0,1219,0,318,0,407,373,873,598,0,0,0,0,0,0,0,0,0
"id_19",0,0,0,0,0,0,0,420,0,0,0,869,473,0,1015,5101,5631,1433,0,2502,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_20",0,0,0,515,639,2110,173,407,2101,313,530,709,1046,0,1195,3760,2287,2193,3931,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,1033,254,1117,0,0,0,0,0,0,0,0,0
"id_21",0,0,0,566,843,1311,968,781,855,643,722,723,676,0,531,906,1251,41,1300,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,685,161,405,344,318,0,373,277,219,256,515,0,543,1311,532,757,0,306,0,0,0,0,0,0,0
"id_22",2840,2776,2707,0,0,0,0,0,0,0,0,0,0,3401,0,0,0,0,0,0,0,0,1601,1167,1070,1558,954,1152,2984,1995,891,0,0,0,839,0,0,0,0,2833,0,0,0,0,0,0,0,0,0,0,3306,0,0,0,0,0,0,0,0,0,0,2553,0,0,0,0,0,0,0,0,0,0,2993,0,0,0,0,0,299,0,0,0,0,3365,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,2974,0,0,0,0,0,0,0,0,0,0,0,0,3407,1162,0,0,1086,190,0
"id_24",1719,1901,2468,0,0,0,0,0,0,0,0,0,0,3460,0,0,0,0,0,0,0,2740,0,2193,2197,2257,0,2137,3628,2368,0,0,0,0,0,0,0,0,0,3830,0,0,0,0,0,0,0,0,0,0,3857,0,0,0,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,0,0,0,0,1878,0,0,0,0,0,0,0,0,0,0,3819,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,3872,2216,0,0,539,248,0
"id_25",0,716,6018,0,0,0,0,0,0,0,0,0,0,3525,0,0,0,0,0,0,0,1941,2347,0,5584,6060,6463,6975,1141,6502,4692,2266,619,2041,3253,2711,0,0,0,1555,2039,0,0,145,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,636,0,877,1394,0,642,0,0,3541,0,0,0,0,1589,437,0,0,0,0,0,0,0,0,3813,0,0,0,0,0,0,0,0,0,5581,0,0,0,0,0,0,0,0,0,0,0,0,2951,6341,0,0,3142,2430,816
"id_26",0,335,4943,0,0,0,0,0,0,0,0,0,0,6605,0,0,0,0,0,0,0,2909,2357,5396,0,6616,5347,4159,958,895,3890,1367,0,525,2039,586,0,325,288,6207,227,0,136,167,176,404,0,205,0,0,457,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,628,0,336,1378,0,506,0,0,2626,0,0,0,0,363,289,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,2420,0,0,0,0,0,0,0,0,0,0,0,0,3661,1001,0,0,1204,1894,427
"id_27",0,4316,4354,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,3196,2537,5958,6651,0,3765,3932,7200,0,3434,1258,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,790,0,135,0,0,3155,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,7035,7200,0,0,776,1046,1222
"id_28",2379,2222,5980,0,0,0,0,0,0,0,0,0,0,3730,0,0,0,0,0,0,0,1568,2672,5550,5157,5144,0,7120,3473,7128,6291,1416,2962,912,3278,1315,0,0,0,3714,44,0,0,0,0,0,0,0,0,0,3247,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,140,0,3488,580,0,223,0,0,3465,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,4001,0,0,0,0,0,0,0,0,0,4223,0,0,0,0,0,0,0,0,0,0,0,0,3682,4675,0,0,2740,971,1153
"id_29",0,0,6159,0,0,0,0,0,0,0,0,0,0,3659,0,0,0,0,0,0,0,2478,3364,6928,3940,4552,4053,0,1132,6507,3742,1221,447,463,558,724,0,0,0,3503,1080,0,0,0,0,0,0,0,0,0,4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,866,1474,0,600,0,0,3805,0,0,0,0,6124,261,0,0,0,0,0,0,0,0,6647,0,0,0,0,0,0,0,0,0,6682,0,0,0,0,0,0,0,0,0,0,0,0,3710,4607,0,0,2860,2499,1274
"id_30",7200,7200,567,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,2996,1632,21,218,0,182,998,0,0,280,539,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,3736,0,0,0,0,0,0,0,0,99,0,7200,0,0,0,0,0,953,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,841,273,1310
"id_31",2067,0,6236,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,3979,3820,2454,602,0,3888,6314,0,0,3320,1194,0,30,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,2545,0,0,0,0,0,0,0,0,133,0,0,857,0,343,0,0,3950,0,0,0,0,7200,170,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7014,0,0,0,0,0,0,0,0,0,0,0,0,6327,104,0,0,1633,1444,1270
"id_32",189,2065,4154,0,0,0,0,0,0,0,0,0,0,3178,0,0,0,0,0,0,0,941,2050,5454,6474,3882,6710,5996,2623,5285,0,3805,2524,1994,4282,2525,350,383,424,3091,583,165,0,742,0,562,0,245,0,0,1268,0,0,0,0,0,0,0,345,347,0,0,0,0,0,0,0,0,0,0,332,0,2060,992,0,670,0,0,3090,0,0,0,0,2659,421,0,0,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,0,2802,6409,0,0,1600,1718,393
"id_33",212,721,1654,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,58,5856,1494,1871,5359,5860,917,1477,5041,0,1298,2489,4504,3674,89,1041,1007,1128,2349,724,772,711,690,469,85,214,473,33,586,0,0,0,0,0,0,0,693,1435,0,0,0,0,0,0,0,0,179,0,399,0,880,1706,0,596,0,0,2721,0,0,0,0,1196,676,0,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,988,1872,0,0,3516,1453,984
"id_34",0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,4806,5995,1884,3447,967,0,0,3479,1102,0,6703,5673,6175,91,0,140,0,3277,295,0,1082,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,402,0,676,0,0,1777,0,371,0,0,690,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6901,0,0,2470,1819,0
"id_35",0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4726,3852,1487,3386,1221,0,103,4028,4210,6670,0,5669,5912,393,614,683,0,5089,807,428,1183,124,164,0,0,222,277,0,0,184,0,0,0,0,0,1218,815,0,0,0,0,0,0,0,0,353,0,668,0,0,2584,0,1984,0,0,1511,0,0,0,0,20,1239,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,0,0,2508,2666,0
"id_36",0,0,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,1856,4221,3355,2043,3486,3202,0,1470,4464,4731,5869,4469,0,5006,217,1118,1912,0,1984,1524,1137,1329,637,1121,0,0,715,40,0,27,265,865,219,0,0,51,306,1550,0,0,0,719,0,0,0,443,516,0,377,0,0,1271,0,1595,0,0,1154,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4405,0,0,3652,816,0
"id_37",0,0,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5276,4656,1908,2588,2501,0,0,4505,4282,6446,6006,5037,0,346,1156,1497,0,5529,1049,935,1608,0,263,0,0,0,0,0,0,0,0,0,0,0,0,511,222,0,0,0,0,0,0,0,0,300,0,662,0,0,2327,0,1985,0,0,1710,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5276,0,0,2959,2673,0
"id_38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,333,39,388,423,363,290,0,360,381,0,499,506,97,0,0,0,0,0,12,145,0,0,597,458,614,132,1486,3263,668,1675,5698,0,4765,874,1723,4239,6325,2971,704,547,97,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,303,0,0,0,0,0,2040,4665,384,6420,4334,5094,464,0,3691,0,5185,2078,2854,2262,298,1108,0,564,0,0,0,0,0,0,0,0,0,0,1993,2288,0,0,0,434,0,0,0,0,1635,0,68,0,0,92,0,1137,0,0,871,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1059,0
"id_40",0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,1831,4633,529,1997,2295,2574,377,3654,0,0,4694,1499,1443,4152,420,1146,0,483,4,0,0,0,0,143,0,0,0,0,1783,1692,0,0,0,332,0,0,0,63,702,0,0,0,0,51,0,1261,0,0,834,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,908,0
"id_41",7200,7200,2346,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,2606,1691,747,275,0,2510,2123,7200,1077,1774,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,3736,0,0,0,0,0,0,0,0,114,0,7200,29,0,0,0,0,2329,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,6802,0,0,0,818,195,1277
"id_42",0,0,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,2232,1479,2182,1958,0,1327,2181,3335,3655,5921,2670,6052,512,3463,4088,0,0,2824,2482,1327,1023,717,0,559,296,532,0,0,0,668,152,0,0,0,1952,716,0,0,0,255,0,0,0,231,140,0,379,0,0,1656,0,816,0,0,2517,0,0,0,0,0,1663,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,0,0,1530,3486,0
"id_43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1047,651,868,1469,620,197,1552,1526,0,2429,0,4604,949,1770,1478,236,633,5367,5265,0,1367,3679,2559,1238,0,0,0,868,2025,0,0,0,1527,0,0,0,1018,1942,0,81,0,0,373,0,407,0,0,110,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,873,0
"id_44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,816,0,324,1467,0,93,3284,3640,0,2131,6557,0,5575,6989,5676,4648,3574,7200,4616,0,0,0,2358,0,0,0,0,3448,2390,0,0,0,1971,0,0,0,2087,2009,0,49,0,0,223,0,180,0,0,60,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,591,0
"id_45",0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,447,0,0,0,0,7,815,890,1157,1292,1865,1733,40,6394,6882,0,2746,983,5866,0,6033,1254,0,5715,0,0,0,0,0,0,0,0,0,0,2082,2205,0,0,0,509,0,0,0,912,626,0,0,0,0,641,0,573,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,671,362,0
"id_46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,645,0,149,464,0,0,302,257,0,697,5146,7072,6029,0,6218,6787,7177,7175,3501,0,568,0,1104,55,0,0,0,4005,2142,0,0,0,846,0,0,0,2058,1597,0,0,0,0,49,0,0,0,0,8,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,689,0
"id_47",0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,580,0,721,843,1137,975,0,1450,1637,0,847,189,3210,1763,6195,0,5785,2068,5800,3578,0,5154,0,285,98,0,0,0,3451,130,0,0,0,844,0,0,0,1268,727,0,0,0,0,265,0,338,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,369,0
"id_48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4340,271,6015,5884,0,5910,7200,2089,0,1516,74,1518,261,0,0,0,3014,390,0,0,0,752,0,0,0,2040,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0
"id_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,282,0,0,203,16,0,2314,2419,0,576,998,7159,6199,7177,6794,6213,0,6965,0,0,0,0,588,159,0,0,0,4008,1441,0,0,0,340,0,0,0,1813,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,763,0
