"id","id_1","id_2","id_3","id_4","id_5","id_7","id_8","id_9","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_21","id_23","id_24","id_25","id_26","id_27","id_28","id_29","id_30","id_31","id_32","id_33","id_34","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_46","id_47","id_48","id_49","id_50","id_54","id_56","id_59","id_62","id_66","id_68","id_69","id_70","id_71","id_80","id_81","id_82","id_85","id_86","id_88","id_89","id_90","id_173","id_288","id_344","id_459","id_544","id_674","id_675","id_676","id_678","id_679","id_680","id_681","id_682","id_683","id_684","id_685","id_686","id_687","id_688","id_689","id_690","id_692","id_694","id_695","id_696","id_697","id_698","id_700","id_701","id_702","id_703","id_704","id_706","id_708","id_709","id_710","id_711","id_712","id_713","id_715","id_716","id_717","id_718","id_719","id_720","id_721","id_722","id_724","id_725","id_726","id_727","id_728","id_730","id_731","id_732","id_734","id_735","id_736","id_737"
"id_12",721,585,425,301,358,743,419,2643,1031,1652,0,668,4492,3017,709,4594,421,281,259,3351,598,155,654,257,65,207,61,0,0,0,0,0,0,0,323,3249,0,3709,230,0,0,0,0,1066,0,0,134,441,399,0,0,3350,259,0,880,32,916,612,1035,560,1010,292,0,4815,0,489,13,0,0,0,1184,1001,0,0,0,0,0,0,0,46,2672,229,4277,2707,377,1,230,817,930,0,0,452,362,4245,61,0,0,2642,222,606,203,0,2669,0,205,691,264,282,0,0,51,0,5,3008,149,3897,4022,0,0
"id_13",6786,2807,555,133,964,0,0,1363,156,0,579,0,0,0,0,0,0,0,0,0,5178,0,4658,684,181,622,0,0,0,0,0,0,0,0,0,0,0,0,5144,0,0,0,0,0,0,0,0,0,391,0,0,0,115,0,0,0,0,0,0,324,0,490,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,5947,0,0,227,1948,2583,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0
"id_14",0,0,0,0,0,6188,6352,3899,320,1633,2417,0,0,4802,324,347,94,335,745,6558,0,6399,0,0,0,0,0,0,0,0,0,680,0,0,0,247,0,2,0,160,0,0,0,0,263,0,1050,2417,0,376,373,4619,334,249,104,176,0,0,122,0,5,0,3,6820,0,1504,21,117,0,0,0,0,0,0,0,0,0,0,0,460,926,453,241,1614,0,101,255,1668,0,14,20,382,0,5087,256,0,0,0,0,3,405,0,4187,137,190,222,450,676,221,50,250,0,287,1026,126,115,649,0,0
"id_15",0,0,0,0,0,833,2070,3366,35,1431,423,0,5094,0,729,695,76,813,834,2576,0,3827,0,0,0,0,0,0,0,0,0,3778,1440,0,0,872,2354,2810,0,393,0,0,0,84,935,204,626,3547,0,460,2445,3404,644,523,4262,215,174,0,378,0,895,0,393,3036,0,609,830,318,740,0,157,0,0,0,0,0,0,317,0,2937,2653,1219,2133,1742,0,244,575,1006,0,0,257,1329,96,2018,161,285,480,2150,2178,422,1427,0,5313,520,370,3172,944,899,270,2625,1393,636,783,4360,181,1438,905,0,1333
"id_16",0,0,0,0,0,0,37,0,49,5718,903,0,686,683,0,1450,396,4574,242,59,0,49,0,0,0,0,0,0,0,0,0,0,0,0,2095,2359,0,0,0,0,0,0,0,2059,357,0,380,732,0,1307,1451,979,1136,1206,943,1445,6130,4574,5422,0,4101,0,0,260,0,0,320,326,1088,0,2691,4084,0,0,0,0,0,0,0,15,1209,187,1039,1450,0,0,3482,186,0,0,1058,5322,1427,94,0,0,258,610,1367,2516,201,0,379,522,493,8,4140,1938,258,66,185,223,923,1147,996,1993,3328,0,0
"id_17",0,0,714,0,501,244,0,0,5126,4372,1165,0,693,538,411,0,4410,785,324,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,582,0,0,0,0,0,0,0,81,316,0,0,971,0,27,374,633,477,0,214,0,1,330,560,5298,827,0,0,7027,0,704,84,195,117,0,0,128,0,0,0,0,0,0,0,31,211,508,478,136,0,16,1383,190,84,0,1,85,4315,4147,0,0,0,0,26,172,0,0,0,0,0,0,472,340,191,0,0,0,226,519,1053,101,641,0,0
"id_18",0,0,896,0,0,0,0,0,2874,456,334,0,0,184,167,1564,0,1025,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,0,3,0,0,0,5447,0,0,0,329,0,1018,0,117,1670,613,6168,0,0,0,500,0,1757,152,0,217,0,0,281,0,0,0,0,0,0,0,0,177,400,435,0,0,0,2153,0,359,0,0,0,5236,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,362,0,0,0,0,0,389,320,1964,0,0
"id_19",0,0,0,0,0,0,0,0,536,1026,346,0,545,1159,4690,1015,1081,0,164,16,0,124,0,0,0,0,0,0,0,0,0,8,162,0,40,962,324,173,0,451,0,0,0,2555,779,695,474,164,0,1075,364,421,867,821,665,3629,3347,3947,3826,0,1734,0,689,726,0,39,1355,465,287,712,3641,3403,0,0,0,0,0,214,0,637,1079,266,513,679,0,385,778,667,0,665,203,4790,1246,74,931,108,1079,1127,581,2090,899,0,731,197,868,597,4871,1053,196,731,766,1362,792,896,1267,2102,1311,0,669
"id_21",0,0,0,0,0,0,10,776,363,122,287,0,425,221,380,578,844,198,0,0,0,106,0,0,0,0,0,0,0,0,0,234,3979,0,582,1126,4602,551,0,111,0,0,0,354,598,5303,5349,3589,0,293,5291,1259,209,19,2923,232,394,799,759,10,1180,0,4614,483,0,0,205,307,5929,5033,406,395,0,0,0,0,0,0,0,5608,760,3578,979,167,0,5368,234,491,0,286,5758,605,532,284,431,2,79,848,2001,704,2589,0,365,666,114,491,346,951,129,5385,5551,593,159,503,0,265,214,0,5175
"id_23",0,0,3046,7,5356,7200,5744,1720,6799,152,646,0,5338,7,0,1972,0,0,41,0,0,1141,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,349,0,0,0,0,0,0,2841,0,0,0,6723,0,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,72,0,605,0,0,557,1133,0,0,0,0,3805,0,0,0,0,0,0,0,0,287,0,0,0,0,0,385,0,0,0,0,0,523,0,0,0,0
"id_24",2529,11,0,681,0,0,0,52,0,0,564,5274,0,0,0,0,0,0,0,0,0,0,6369,3392,7200,7200,7200,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,111,0,0,4208,716,4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0
"id_25",228,0,0,6709,0,262,6725,2379,0,0,55,0,0,0,0,0,0,0,0,215,0,0,6157,0,4946,5715,0,3611,491,1156,1157,5525,617,144,0,4,31,0,0,6623,0,0,0,0,0,0,7,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,662,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,529,0,0,5026,252,4160,0,0,0,1940,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1421,0,0,0,0
"id_26",6161,781,809,5869,827,1410,2135,2184,0,0,670,3354,0,0,0,0,0,0,0,966,5697,968,0,5635,4941,4726,4711,2746,467,0,0,18,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,34,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,1887,0,0,4224,4486,4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0
"id_27",5992,17,0,1414,0,0,0,167,0,0,622,5669,0,0,0,0,0,0,0,0,3392,0,6846,0,7200,7200,7200,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,195,0,0,4273,4162,4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0
"id_28",0,0,0,6659,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,210,0,523,7200,0,7038,7200,7200,7193,6936,6287,0,0,4296,0,0,0,0,0,4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,4283,1371,863,0,0,0,741,0,0,0,0,0,0,0,4831,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0
"id_29",3325,0,0,6574,0,0,1385,126,0,0,577,2277,0,0,0,0,0,0,0,0,7200,0,6013,7200,7038,0,7200,5624,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,142,0,0,4501,4116,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0
"id_30",0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5327,0,2292,7200,7200,7200,0,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,4257,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0
"id_31",0,0,0,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7025,6140,7200,0,7200,7200,7200,2508,2332,7200,721,0,172,570,0,5453,0,0,0,0,0,0,654,2553,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,4190,0,0,0,0,0,995,2850,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0
"id_32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6825,4560,7200,7200,0,7200,7200,1203,1614,7200,153,0,0,371,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,3986,0,0,0,0,0,706,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
"id_33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,469,7200,7200,0,7200,1231,2270,7200,2278,0,0,555,0,3077,0,0,0,0,0,0,341,2250,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,1,0,0,0,0,0,633,5260,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_34",0,0,0,6344,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,4158,0,0,7200,7200,7200,0,7190,3688,7200,2644,2088,4265,1363,0,7200,0,0,0,0,0,0,4646,3920,0,0,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,135,0,0,0,0,0,3993,0,494,0,0,0,1943,5366,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,101,0,0,0,0,216,0,0,0,0
"id_36",0,0,0,4582,0,0,637,3162,0,0,0,0,19,1965,0,0,0,92,111,46,0,6600,160,0,0,0,0,1412,0,3649,6650,0,6029,4588,1510,3005,6833,1586,0,7031,0,0,0,0,12,980,5338,4764,0,0,4789,712,0,0,3341,0,0,0,0,0,170,0,468,0,122,0,103,273,440,575,64,0,0,0,0,0,0,0,0,3981,8,0,227,0,0,73,0,816,255,2513,223,35,0,2554,1969,0,12,549,268,44,2616,1753,4681,0,212,139,0,0,0,6780,2247,64,0,259,429,420,151,0,125
"id_37",0,0,0,0,0,0,0,876,0,0,0,0,11,393,0,0,0,216,1824,0,0,1676,0,0,0,0,0,1278,0,4865,5597,5760,0,5509,2815,3444,6393,3136,0,5044,0,0,0,154,790,3924,4153,4395,0,0,4922,1633,116,0,3344,0,0,0,0,0,1162,0,366,0,0,0,667,445,4591,4565,809,242,0,0,0,0,0,0,0,5279,971,530,718,422,0,401,0,0,0,2419,590,47,0,2060,4363,0,318,1229,1218,0,3108,4933,502,332,383,71,0,174,0,6569,4384,684,183,505,336,1158,826,0,1869
"id_38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,0,0,7200,7200,7200,7200,2448,2380,0,2578,0,2394,1206,0,5405,0,0,0,0,0,0,4478,3161,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,2692,0,0,0,0,0,924,5431,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0
"id_39",0,0,788,0,149,0,0,0,218,2485,442,0,0,26,1740,925,3496,91,254,0,0,0,0,0,0,0,0,483,356,2763,2796,2817,2828,2789,0,3374,3026,3046,4,750,0,0,0,325,226,230,356,157,885,128,364,208,308,2,263,83,65,74,2366,983,2066,141,205,123,1577,0,305,44,398,1046,1017,1617,0,0,0,0,0,0,0,1070,298,223,459,222,0,167,2680,0,0,1114,174,289,1481,185,1521,0,158,335,332,304,227,2573,18,0,59,5,353,342,0,390,278,311,194,449,290,765,504,0,241
"id_40",0,0,0,0,0,17,0,1023,33,1041,2747,0,1996,1896,2255,2042,442,702,1045,322,0,1330,0,0,0,0,0,0,0,0,2703,3413,3236,2596,3268,0,3465,4833,0,2523,0,0,0,2547,765,2701,1337,1001,0,514,1614,2854,394,218,1072,348,433,438,741,0,2166,0,815,2122,0,0,563,351,1564,2915,1204,736,0,0,0,570,0,0,0,1959,2390,480,3831,2343,0,405,478,249,0,2257,605,1382,55,4536,2074,0,1445,5761,918,1472,2638,2,3192,258,475,1479,1170,834,4,3549,3124,800,583,2899,1376,3546,1670,0,2164
"id_41",0,0,0,193,0,0,0,2960,0,0,0,0,1839,2382,0,0,0,0,1165,0,0,4790,0,0,0,0,0,158,62,2228,2569,7200,3871,2409,3104,3641,0,6156,0,3862,0,0,0,0,0,1400,1996,2274,0,0,3979,1747,0,0,3796,0,0,0,0,0,1083,0,115,0,137,0,151,243,1577,1040,0,0,0,0,0,0,0,0,0,5784,1597,182,213,1171,0,127,0,699,0,2451,148,196,0,2188,1553,0,0,2591,3905,0,3308,2147,4279,0,146,2889,0,0,0,7200,2968,56,0,3151,382,1195,564,0,3228
"id_42",0,0,0,212,0,0,0,108,0,482,3148,0,2847,2468,10,0,0,357,404,0,0,134,0,0,0,0,0,249,93,359,1095,1693,3197,1186,3395,5227,3173,0,0,334,0,0,0,4488,1572,2170,622,352,0,169,1053,4457,681,0,848,32,0,0,0,0,837,0,247,1239,203,0,740,288,829,2614,2400,933,0,0,0,2075,0,0,0,1483,4112,434,3957,3546,0,219,0,523,0,2415,235,3,0,2496,2050,0,2513,5829,1090,1351,1819,588,3176,152,1354,1775,140,1536,0,1935,419,3403,2532,3914,269,4546,2989,0,2635
"id_46",7024,6421,2366,0,6782,0,0,1262,0,0,275,4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,71,0,7200,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,5857,0,0,0,2035,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0
"id_47",0,0,0,5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,5352,5272,4911,6297,5555,7200,7200,6965,2348,7200,2132,1810,2521,2419,0,0,0,0,0,0,0,641,312,3598,0,0,1244,0,0,0,0,0,0,0,0,0,0,0,35,0,5779,0,38,158,0,384,0,0,0,0,0,0,0,0,0,451,0,163,0,0,0,0,0,4246,1990,2017,0,0,0,2183,126,0,0,0,0,0,307,7200,483,0,136,0,0,0,0,1806,0,65,0,177,270,1179,0,0,0
"id_48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0,0,0,0,0,0,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,0,0,0,36,0,0,0,22,24,31,0,0,0,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,36,0,0,0,0,0,4,0,3,0,0,0,0,0
"id_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,19,0,27,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,17,0,0,0,26,24,28,0,0,15,0,24,0,0,0,24,0,0,0,0,25,0,0,0,0,0,0,0,11,30,0,0,0,0,0,8,0,25,0,0,0,0,0
"id_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,0,0,56,15,8,0,0,0,0,109,165,0,0,0,0,0,0,0,0,0,18,0,0,0,0,51,0,9,0,140,86,13,0,0,170,0,0,56,147,100,90,20,0,24,0,125,0,0,0,65,0,16,8,104,99,14,0,31,2,0,2,68,111,170,2,0,0,10,18,29,35,74,0,0,0,0,11
"id_54",0,0,0,0,0,0,0,0,0,1992,993,0,117,131,2235,905,66,2514,360,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,1312,3519,180,2497,0,0,0,0,0,0,2721,2224,324,214,0,1723,378,488,2612,1033,677,990,2075,2027,1727,0,3039,0,1572,425,0,43,2458,2181,484,1855,3605,4832,0,0,0,1488,103,45,372,273,1888,483,2226,794,0,737,1113,0,0,2043,317,2807,496,225,805,0,3623,4098,1379,1129,2715,0,174,330,1520,1109,1992,2665,252,822,817,3278,2176,2295,851,3696,1882,1269,2244
"id_56",0,0,0,0,0,0,18,0,89,497,0,0,433,476,540,534,40,542,700,99,0,22,0,0,0,0,0,0,0,0,0,124,842,0,167,376,180,635,0,224,0,30,153,1833,0,778,453,954,0,373,449,1712,2316,61,333,193,579,0,925,0,1161,0,6019,452,0,0,5368,5672,131,435,1170,1031,54,0,0,2519,189,218,864,1850,2954,4741,806,1807,0,5462,547,341,0,268,1231,1444,0,403,227,142,3197,4353,4950,1159,2567,0,566,5133,3202,3989,542,952,322,643,2305,6320,4493,4738,226,647,358,3773,5305
"id_59",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,700,5316,0,0,0,0,0,0,0,0,0,0,0,0,18,3708,0,616,2145,1516,295,0,0,0,0,112,2263,709,0,4703,712,0,0,5878,397,300,0,1110,0,0,0,0,0,880,0,4162,0,0,0,579,946,5512,1931,2202,2200,0,0,0,0,231,90,0,4140,590,70,527,0,0,6255,0,499,0,1840,4884,0,0,514,5306,108,1909,2454,0,1290,3470,0,179,678,497,981,0,0,408,6450,6834,1294,279,652,334,1251,0,0,7032
"id_62",0,0,0,4,0,304,441,180,0,495,338,0,1243,623,337,0,0,406,3996,474,0,736,0,0,0,0,0,164,51,413,3577,969,3865,5086,997,1184,2336,1007,0,1128,0,0,149,240,293,4884,0,5514,0,215,4840,1596,478,0,775,0,0,0,0,0,867,0,673,686,137,0,208,610,5246,4748,0,287,53,0,0,0,19,0,0,5145,713,444,950,59,0,870,0,892,66,707,2414,828,0,1010,5439,132,879,569,117,856,3003,1361,2205,315,730,473,610,1023,302,5188,5877,325,398,1729,247,48,0,0,2974
"id_66",0,0,0,884,0,344,558,852,411,1041,478,0,1711,1652,461,644,203,120,658,823,0,1853,0,0,0,0,0,3475,3067,3940,4151,4982,4029,3976,237,423,2369,487,0,5174,0,0,7,187,510,0,6513,0,0,584,5220,2393,218,145,307,0,0,0,292,0,0,0,209,1501,3184,257,152,149,619,0,34,24,0,0,0,0,0,0,0,2005,860,790,761,337,0,356,243,1338,160,335,349,1318,0,1033,4268,3,214,396,1641,329,2347,3854,2061,135,352,535,624,1198,143,4644,1597,40,374,1588,0,28,0,0,94
"id_68",0,0,5916,0,7200,0,0,341,2543,0,400,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,7200,0,7200,0,0,0,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,96,0,1081,0,788,0,0,0,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,889,0,0
