"id","id_2","id_3","id_4","id_5","id_6","id_7","id_9","id_10","id_11","id_12","id_14","id_15","id_16","id_17","id_18","id_19","id_21","id_22","id_23","id_24","id_25","id_26","id_27","id_28","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_43","id_46","id_47","id_48","id_49","id_51","id_53","id_54","id_55","id_56","id_58","id_59","id_60","id_61","id_62","id_64","id_66","id_67","id_68","id_69","id_70","id_71","id_72","id_73","id_74","id_75","id_76","id_77","id_78","id_79","id_80","id_81","id_82","id_84","id_85","id_86","id_87","id_88","id_89","id_90","id_91","id_111","id_114","id_162","id_168","id_177","id_194","id_216","id_221","id_233","id_251","id_256","id_286","id_287","id_288","id_289"
"id_21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,7200,0,7200,7200,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,0,1628,0,0,0,0,0,0,0,0,6835,0,0,0,2455
"id_22",0,0,0,0,0,0,2061,7103,1922,2,468,7200,7200,3429,7200,207,6627,0,7200,0,2138,7200,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,1945
"id_23",0,0,0,0,0,0,0,0,0,0,5155,0,0,0,0,3086,7200,3406,0,0,7200,7200,3928,7200,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,7200,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,900,0,0,0,3392,0,0,0,0,365,0,0,0,3657
"id_24",2996,950,2329,284,1035,260,1621,3114,520,3238,504,313,0,934,0,0,0,0,0,0,0,0,445,396,1582,932,230,397,579,3271,318,324,319,394,515,411,840,928,3003,796,1527,538,370,973,992,1547,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,717,0,0,0,58,0,666,2075,143,151,925,0,3033,828,2148,737,2163,427,0,0,0,2225,0,252,2447,1892,721
"id_25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,7200,0,0,7200,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,4788,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,1464,0,0,0,0,0,0,0,0,6023,0,0,0,2936
"id_26",0,0,0,1292,0,0,78,1493,7200,7200,7200,7200,7200,0,0,3969,7106,7200,7200,54,7200,0,3865,7200,208,0,7200,82,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,488,0,0,0,7200,0,0,0,0,0,0,0,0,3621
"id_27",316,1461,175,936,860,609,1438,120,529,283,4241,303,273,450,223,301,319,303,3886,550,3897,3667,0,4210,1231,1088,4299,4111,4088,423,477,472,0,949,182,0,706,511,0,0,237,77,0,0,0,0,3293,3700,3292,0,121,4,126,170,0,1601,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,206,0,0,1200,0,674,73,307,920,0,4199,190,0,0,1291,266,1223,1359,1289,2465
"id_28",0,0,0,3266,0,0,2290,4009,7200,7200,7200,7200,4372,300,0,0,0,0,7200,337,7200,7200,4405,0,3757,271,7200,7200,7200,4989,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,471,0,157,0,4308,0,0,0,633,0,0,0,0,1198
"id_30",0,1351,691,227,1421,177,1290,145,3555,3564,3622,142,89,1512,0,0,0,0,35,2009,0,65,4340,3699,0,3568,3640,3654,3683,3689,99,100,50,223,90,0,385,336,0,0,0,0,66,566,667,816,0,20,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,1394,1370,1578,408,1483,1271,431,0,10,487,175,96,398,3746,0,0,1166,3484,0,812,807,4023,680
"id_31",101,888,1231,1361,1578,2439,932,52,130,176,1150,67,22,343,0,0,0,0,0,761,0,21,1257,3047,3759,0,2989,4241,4317,1685,3291,3301,2099,1712,3867,1236,3580,2159,0,1317,1133,838,110,263,299,716,362,87,737,673,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,758,0,0,0,104,81,357,1336,121,115,2217,257,252,210,1552,1866,1153,4152,0,0,38,2162,0,416,616,3542,0
"id_32",0,0,0,3423,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,595,7200,3671,4197,0,7200,7200,0,7200,7200,4973,5496,7200,4934,1799,0,0,0,0,0,0,0,0,0,3015,2620,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559,0,7200,0,0,0,26,0,0,0,655,1646
"id_33",0,0,0,3270,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,3812,7200,3682,4254,7200,0,7200,0,7200,7200,6521,667,4031,0,0,0,0,0,0,0,0,0,0,0,3080,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,2521,0,7200,0,0,0,2,0,0,0,0,1701
"id_34",0,0,0,2160,0,44,119,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,519,0,3543,4218,7200,7200,0,0,7200,7200,4886,5369,7200,7200,7200,336,0,2286,0,273,0,0,0,0,0,0,5312,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,2610,0,7200,0,0,0,9,0,0,0,1870,513
"id_35",7200,0,0,0,2389,0,1010,2174,2104,7184,736,1611,235,4558,0,0,0,0,0,3253,0,0,929,0,123,163,0,0,0,0,0,0,0,481,0,0,0,0,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058,608,0,0,0,0,0,0,0,3095,0,0,4838,420,60
"id_36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,7200,7200,7200,0,0,0,7109,3813,7200,7200,0,0,0,0,0,0,0,0,0,0,3667,4795,7200,7200,7200,0,0,0,0,0,0,0,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
"id_37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,3159,0,7200,7200,0,0,0,6425,5384,7200,7200,7200,34,0,7200,0,7200,7200,0,0,0,895,0,6669,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,1796,0,0,0,0,0,0,0,0,0,0,204
"id_38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,3195,3383,3180,0,5816,5956,0,3427,4558,5557,0,0,0,0,0,0,0,0,0,0,2890,445,7200,6822,3822,0,1153,0,0,0,630,707,4083,413,98,2241,2366,86,0,0,0,1931,0,2507,0,0,0,0,0,0,0,416,0,0,0,0,0,0,970,0,0,0,0,0,0,0,119
"id_39",774,558,426,1103,1448,660,1231,753,874,966,987,646,89,395,0,0,0,0,14,0,0,75,884,1407,1380,2178,1642,1870,2177,801,5219,5192,4862,0,5053,2798,2277,1731,0,3380,607,4445,3533,387,21,0,348,0,1279,3707,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,446,0,0,3272,0,0,0,77,0,1625,1128,307,226,0,447,970,183,1400,0,0,0,1042,0,266,346,1272,593
"id_40",0,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2936,0,0,116,0,7200,7200,4814,5176,0,7200,7200,6944,0,7200,7200,7200,7200,483,460,0,873,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,0,519,0,224,0,0,0,6029,507,0,0,0,0,0,0,0,0,0,112
"id_41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,57,49,0,7180,7172,5064,2057,7200,0,4634,0,0,7105,5428,6959,7023,6407,6129,0,2732,0,365,7200,75,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,563,0,7098,0,0,0,1110,1414,6782,0,299,0,0,0,3635,5285,0,0,0,0,0,0,0,0,0,0
"id_42",0,0,1724,1407,135,6806,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,229,0,0,2043,0,1626,1674,0,1748,1752,3357,5628,7200,7115,0,7200,0,7200,7184,7200,5886,920,0,0,401,0,0,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,641,0,0,425,5532,6349,5515,0,0,0,0,0,0,119,0,246,512
"id_43",0,0,1811,1964,539,6439,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,222,0,0,1776,0,0,0,0,0,0,499,5516,7200,6756,7200,0,0,7200,7200,7200,7200,3951,1498,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,811,0,0,511,7200,4573,7200,0,0,0,0,0,0,130,140,1841,561
"id_46",4813,0,0,0,233,0,2587,7200,7200,7200,2741,5758,3317,2161,1858,2449,0,2380,2313,3184,0,2531,0,0,0,0,0,0,0,4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,3473,760,0,0,0,0,0,0,0,426,0,0,6,0,208
"id_47",0,0,1507,1816,0,5494,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,0,0,0,0,0,630,0,0,0,0,0,0,0,4130,4258,7200,5183,6818,0,0,7200,5449,7198,7077,7058,6946,737,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,4034,357,2626,228,0,0,748,7051,4488,7200,0,0,0,0,0,0,2,0,915,250
"id_48",0,0,2715,231,0,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,382,814,0,0,0,0,0,0,0,268,0,2337,0,1110,0,7200,0,7200,7200,7200,7200,7200,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027,3662,0,6618,197,180,0,889,7200,4372,7200,0,0,0,0,0,0,0,0,1304,114
"id_49",0,0,89,0,0,4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665,3823,6889,7200,10,0,0,5449,7200,0,7200,7200,7200,7200,2719,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,1659,7200,7200,0,293,0,0,0,1527,7200,0,0,0,0,0,0,0,0,0,0
"id_51",0,0,0,0,0,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439,3479,5618,7200,0,0,0,7200,7200,7200,0,7200,7200,7200,2756,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,1651,7200,7200,0,326,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0
"id_53",0,0,40,0,0,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,0,0,0,0,1462,274,0,0,0,0,0,0,0,0,0,153,0,0,0,3455,7200,7200,7200,0,0,7200,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,558,7200,6170,7200,7200,0,3790,0,154,0,0,7200,0,0,0,4081,0,0,0,0,0,0
"id_54",0,0,200,0,0,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,411,628,0,0,0,0,0,0,0,0,0,5674,0,0,0,7200,7200,7200,7200,0,0,7200,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,7200,7070,7200,7200,0,615,0,330,5236,345,7200,0,0,0,0,0,0,0,0,0,0
"id_55",0,0,152,0,0,3799,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,0,0,0,0,1621,670,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7200,4474,7200,7200,7200,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7085,7200,7200,0,4174,0,347,0,0,7200,0,0,0,0,0,0,0,0,0,0
"id_56",0,0,334,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,79,0,189,0,135,1,0,0,3154,1287,13,0,2595,2565,2296,422,395,2222,364,358,0,419,419,429,562,564,449,72,0,3826,3904,3016,4325,531,4159,1073,404,0,1910,1822,4335,324,248,2427,1197,253,154,159,0,2604,2485,902,197,252,106,102,379,403,0,315,0,149,347,0,440,0,4078,102,281,0,198,0,0,0,536
"id_58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,0,171,0,0,0,4,0,0,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,7200,0,7200,7200,7200,4789,0,0,7197,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,207,0,0,0,0,7200,0,0,0,343,0,0,0,1278
"id_59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,7200,7200,7200,0,7200,7200,7200,3756,7200,2626,0,0,0,0,0,0,0,0,0,0,3882,7200,0,7200,7200,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,3110,0,0,0,0,0,0,0,0,379
"id_60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,4534,3115,0,2895,0,0,0,1495,0,0,7200,0,0,0,2856,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,376,0,0,0,0,0,7200,0,7200,0,0,0,0,5454,7200,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,0,7200,7200,0,0,7200,0,0,0,7200,7200,7200,0,0,7200,7200,0,0,0,0,3320,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,3299,0,0,0,0,0,0,0,442
"id_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,4567,0,7200,7051,7200,0,7200,7200,0,6051,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,377,0,0,0,0,7200,7200,0,0,0,0,0,0,1813
"id_64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,6169,5233,0,7200,7200,0,7200,7200,0,7200,7200,0,3031,308,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,276,0,0,0,0,7200,7200,0,0,0,0,0,0,1701
"id_66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,2073,0,3835,0,107,0,0,0,568,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,3717,3327,0,5106,7051,6167,0,2804,0,2961,2254,0,2057,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,1207,0,0,0,0,6919,4259,0,0,3621,0,0,0,1996
"id_67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,1801,7200,2538,0,0,7200,7200,0,7200,7200,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,5331,0,0,0,0,0,0,749
"id_68",0,7189,0,0,815,0,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,175,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7178,0,0,0,0,0,0,0,0,0,0,0,197,245,0,0,0,0,0,0,0,302,0,6837,3484,181,0
"id_69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,3812,7200,0,7200,7200,7200,5170,7200,0,0,5345,7200,7200,3953,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,144,0,0,0,0,7200,0,0,0,0,0,0,0,1036
"id_70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,2200,7200,0,7200,2380,7200,2800,7200,0,5345,0,7200,7200,4924,3992,7200,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,1000
"id_71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,0,0,2564,7200,0,6646,0,0,0,4825,7200,0,6627,5686,7200,7200,7200,0,0,0,7200,0,2107,0,0,0,0,0,0,0,151,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,713
"id_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,2200,0,2201,0,2302,0,6878,7200,6931,0,4898,7200,7200,7200,7111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,0,0,0,0,0,0,0,0,0,0,0,0,394
"id_73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,2843,2171,7200,0,7200,7200,0,4898,0,414,7200,7200,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379,0,0,0,0,0,0,0,0,0,0,0,0,721
"id_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,0,0,0,0,0,0,0,0,0,0,0,7200,77,2047,0,7200,7200,7200,0,0,7200,7200,7200,0,0,0,0,0,0,0,78,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,7,0,0,0,0,0,0,7106,7200,7200,7200,7200,0,7200,7200,58,0,7200,0,0,0,0,0,0,0,0,0,62,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,9
