"id","id_3","id_7","id_9","id_11","id_12","id_13","id_15","id_17","id_18","id_19","id_21","id_24","id_25","id_27","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_39","id_40","id_42","id_51","id_53","id_55","id_56","id_58","id_60","id_61","id_62","id_66","id_68","id_69","id_70","id_71","id_72","id_77","id_82","id_87","id_88","id_90","id_91","id_92","id_93","id_98","id_99","id_100","id_102","id_106","id_108","id_109","id_110","id_111","id_112","id_115","id_116","id_118","id_119","id_120","id_121","id_122","id_123","id_124","id_125","id_126","id_128","id_129","id_130","id_131","id_132","id_133","id_134","id_135","id_136","id_137","id_138","id_139","id_140","id_142","id_145","id_147","id_150","id_152","id_153","id_154","id_155","id_156","id_157","id_158","id_160","id_162","id_163","id_164","id_166","id_168","id_175","id_176","id_177","id_178","id_181","id_184","id_189","id_191","id_192","id_193","id_196","id_203","id_248","id_258","id_276","id_277","id_319","id_322","id_325","id_343","id_370","id_430","id_436","id_438","id_449","id_476","id_519","id_533","id_587","id_607","id_609","id_621","id_638","id_642","id_657","id_675","id_687","id_705","id_738","id_741","id_753","id_789","id_818","id_929","id_941","id_970","id_987","id_1001","id_1077","id_1118","id_1158","id_1203","id_1218","id_1436","id_1437","id_1438","id_1439","id_1440","id_1441","id_1442","id_1445","id_1446","id_1447","id_1448","id_1449","id_1450","id_1451","id_1452","id_1453","id_1454","id_1455","id_1456","id_1457","id_1458","id_1459","id_1460","id_1461","id_1462","id_1463","id_1464","id_1465","id_1466","id_1467","id_1468","id_1469","id_1470","id_1471","id_1472","id_1473","id_1474","id_1475","id_1476","id_1477","id_1478","id_1479","id_1480","id_1481","id_1482","id_1483","id_1484","id_1485","id_1486","id_1487","id_1488","id_1489","id_1490","id_1491","id_1492","id_1493","id_1494","id_1495","id_1496","id_1497","id_1498","id_1499","id_1500","id_1501","id_1502","id_1503","id_1504","id_1505","id_1506","id_1507","id_1508","id_1509","id_1510","id_1511","id_1512","id_1513","id_1514","id_1515","id_1516","id_1517","id_1518","id_1519","id_1520","id_1521","id_1522","id_1523"
"id_21",213,0,0,0,0,0,0,5115,429,165,0,0,0,3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,2401,0,979,5380,7066,0,0,0,0,0,0,0,0,2458,0,0,0,0,0,0,0,0,0,0,3644,0,200,0,0,0,0,0,0,2225,0,0,1030,0,0,0,3355,34,5948,0,0,0,0,0,3850,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,0,0,0,0,70,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,7200,3937,0,822,0,0,0,324,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,195,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2061,3367,5945,4901,7164,546,5353,6007,5711,1367,1,6185,2556,494,6697,7200,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
"id_24",302,3298,0,0,0,0,0,0,0,630,321,0,0,466,0,0,0,0,0,0,0,0,0,0,1630,3034,665,0,92,0,0,0,361,232,0,192,0,0,107,3704,4159,5548,2307,0,858,0,0,0,0,0,0,0,0,0,260,279,804,0,3652,368,78,160,140,0,0,0,379,0,0,174,0,0,95,201,0,0,1127,0,0,0,765,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,1532,0,0,0,0,0,690,0,0,482,0,0,0,0,178,722,0,4801,0,0,499,243,564,0,0,312,0,102,181,0,0,10,236,1446,0,0,0,346,0,0,0,0,0,0,0,0,312,0,0,1349,1126,573,0,0,433,439,0,0,0,454,82,829,156,5063,4523,0,76,296,0,4058,1279,379,570,3285,884,0,0,0,1500,662,251,0,495,925,0,0,0,1005,0,0,0,0,150,70,0,0,0,0,0,0,414,26,1,208,0,0,0,0,0,0,0,320,322,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3946,0
"id_25",370,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1755,0,0,0,0,0,0,0,0,486,0,0,0,0,0,176,0,0,0,0,0,0,0,0,961,0,0,0,0,0,536,0,924,0,416,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1,292,66,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,461,116,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,60,0,0,0,0,0,0,0,14,0,670,0,0,0,0,0,0,0,0,1760,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,303,198,208,0,0,0,0,0,0,0,0,0,0
"id_27",5172,0,0,0,0,0,0,0,0,0,356,348,506,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,2570,0,0,0,3642,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,211,0,0,872,261,0,825,0,2930,0,0,0,0,877,0,161,0,0,0,220,7,2925,3777,359,0,0,0,0,0,0,0,0,1014,0,1112,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,2799,0,0,0,0,0,0,0,464,2675,0,3362,0,0,173,0,0,719,3,0,37,0,412,0,0,0,0,110,0,0,0,148,0,0,0,4097,0,12,0,823,0,0,0,6878,1482,941,0,0,0,0,0,320,0,0,106,1009,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,521,0,3605,0,119,95,131,0,0,0,172,3385,160,3619,1,0,0,0,0,0,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_31",83,0,0,294,0,45,12,0,0,45,103,0,0,0,0,1801,675,235,347,0,83,2891,866,802,219,0,1010,1425,22,321,0,168,101,20,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,2,54,200,826,2084,529,0,2290,624,0,0,0,0,0,0,259,406,0,522,0,396,758,0,0,1140,1617,1351,195,123,3949,809,2493,2597,2133,2679,0,79,0,0,3200,0,62,134,0,625,389,0,0,1802,0,1101,3340,0,0,722,53,12,0,1417,2304,0,0,2,0,0,0,0,0,0,0,1777,797,0,0,33,0,211,0,668,0,0,0,0,0,0,0,0,0,1635,0,124,0,3173,0,0,0,0,18,0,0,0,0,0,0,0,0,266,0,0,0,628,0,0,0,0,0,0,0,177,294,0,41,134,966,1184,2722,765,0,0,2556,1410,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,1422,0,514,0,1895,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,139,0
"id_32",0,0,0,101,0,0,0,0,0,0,0,0,0,0,2089,0,7200,1112,0,0,0,0,0,0,0,0,467,7200,0,0,0,0,0,0,0,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,0,0,0,1750,2680,173,0,5493,407,0,0,0,0,0,0,70,0,0,0,0,198,0,0,0,439,0,4076,0,212,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,580,1919,0,0,375,0,203,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,2269,107,0,0,0,0,18,0,243,0,829,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6954,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_33",0,0,0,6364,0,102,0,0,0,0,0,0,0,0,1355,7200,0,5600,1265,0,4853,0,1868,0,0,0,0,7197,0,150,0,0,0,0,0,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,4,6,0,0,4441,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,242,0,3008,0,305,0,0,0,0,1391,0,0,138,2947,0,0,0,0,10,0,614,425,0,0,448,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,281,6942,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_34",0,0,0,4006,841,4524,302,0,0,0,0,0,0,0,94,6071,6687,0,3201,0,6529,530,814,0,0,0,0,6088,0,702,0,0,0,0,0,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,712,158,912,0,60,0,0,1297,0,0,3824,3453,80,244,0,0,0,0,137,0,0,0,62,0,0,434,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,134,0,5018,0,0,0,3332,0,0,0,0,476,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,0,253,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_35",0,0,0,3414,243,0,0,0,0,213,0,0,0,0,0,139,3932,3673,0,0,6983,534,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,954,0,0,6764,7178,3386,826,2265,0,0,0,133,0,0,0,0,0,0,1229,0,0,0,0,0,0,3102,0,0,0,0,0,0,0,0,0,0,3902,0,5977,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,5244,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,3268,4194,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_36",210,0,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,733,0,0,0,0,0,0,0,0,836,0,0,0,0,0,1094,50,2821,0,551,498,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,3475,0,1990,0,0,0,0,0,185,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,0,0,0,0,0,0,250,362,0,0,0,0,0,0,45,0,408,871,1630,0,0,0,0,0,0,0,659,311,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,0,0,0,0,0,0,0,0,3379,795,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,302,236,323,1222,0,0,0,0,0,0,0,0,0
"id_37",0,0,0,278,485,0,0,0,0,232,0,0,0,0,0,613,4946,2089,6844,0,0,504,2404,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,0,0,0,1991,0,0,6528,7200,3560,898,1161,0,0,0,14,0,0,0,0,0,0,1367,0,0,0,0,0,0,3522,0,0,0,0,0,0,0,0,0,0,3631,0,7131,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,3570,3237,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_39",0,0,0,0,0,0,0,0,0,525,0,0,0,0,3134,0,0,96,1359,0,0,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,479,0,0,195,4382,298,2368,203,3961,6261,0,0,49,0,7200,5178,0,238,0,0,0,0,0,0,0,0,2953,0,0,0,0,0,0,5961,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5013,0,0,0,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,7028,1409,2469,6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_40",0,0,0,0,0,0,0,0,0,591,0,0,0,0,2839,3845,3263,1066,2290,0,1105,3954,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,334,0,0,1292,0,0,0,0,0,0,0,129,0,0,230,0,44,0,0,0,0,3219,3685,304,664,3575,536,0,518,2787,15,0,0,923,0,0,438,0,213,0,674,285,0,0,1651,0,0,3620,0,0,0,0,0,0,1336,804,0,0,0,0,0,0,0,0,0,1379,0,4835,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,117,4909,0,0,0,1859,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1669,0,6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,271,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_42",0,0,0,0,0,0,0,0,0,219,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7031,0,0,0,0,0,0,0,1246,452,6984,6161,1724,352,0,0,0,0,1412,0,0,0,0,0,0,0,3719,2,0,0,375,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,3313,0,0,7200,0,3674,0,81,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
